t,t_global,regime,switch,a,pi_max,entropy,margin,zone_id,x,y,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
11,10,0,0,2,0.3047757148742676,1.5590894222259521,0.0651496946811676,0,4,7,-0.5258597135543823,0.044202230870723724,0.0853460431098938,-0.030342811718583107,-0.5934562683105469,-0.026376500725746155,0.44928810000419617,-0.5235579609870911,0.47056519985198975,1.0315589904785156,-0.2015400230884552,-0.06858561933040619
12,11,0,0,3,0.5180946588516235,1.3437827825546265,0.37088561058044434,1,5,7,-0.5625349879264832,0.048361435532569885,0.09029531478881836,0.006364231929183006,-0.6349719166755676,-0.02033296972513199,0.4726717472076416,-0.5611606240272522,0.48102712631225586,1.0658073425292969,-0.21272306144237518,-0.06422821432352066
13,12,0,0,3,0.7730582356452942,0.8357928395271301,0.6884858012199402,1,6,7,-0.5434852838516235,0.04724963381886482,0.08328517526388168,-0.015497159212827682,-0.6376630067825317,-0.030450988560914993,0.4953216314315796,-0.5931597352027893,0.5243740677833557,1.1158469915390015,-0.24284136295318604,-0.07827506214380264
14,13,0,0,3,0.2860340476036072,1.5654720067977905,0.036273956298828125,1,7,7,-0.5779352784156799,0.05436718836426735,0.09815076738595963,-0.02824193611741066,-0.6693117022514343,-0.02709725871682167,0.5131688117980957,-0.6156930923461914,0.5468729138374329,1.1478157043457031,-0.2456146478652954,-0.0759134292602539
15,14,0,0,3,0.9426550269126892,0.29607272148132324,0.9228931069374084,1,8,7,-0.5812784433364868,0.05800715833902359,0.09948946535587311,-0.01925591379404068,-0.6889678239822388,-0.031103093177080154,0.5308179259300232,-0.6459142565727234,0.5719475150108337,1.1763920783996582,-0.26861831545829773,-0.07707593590021133
16,15,0,0,3,0.3617408573627472,1.5087108612060547,0.14644235372543335,1,9,7,-0.6184321641921997,0.0628090351819992,0.12066355347633362,-0.035220060497522354,-0.7187099456787109,-0.02383141592144966,0.541587233543396,-0.6617734432220459,0.5868131518363953,1.200730323791504,-0.26298362016677856,-0.07432390749454498
17,16,0,0,3,0.8147575259208679,0.7302824258804321,0.7551333904266357,2,10,7,-0.639367938041687,0.06496448814868927,0.12193357199430466,0.003460850566625595,-0.745126485824585,-0.01900804415345192,0.5545923113822937,-0.6881165504455566,0.5909637212753296,1.215158224105835,-0.27385982871055603,-0.07076676189899445
18,17,0,0,3,0.9738552570343018,0.15592613816261292,0.9651170372962952,2,11,7,-0.6455273032188416,0.06590448319911957,0.12082424759864807,0.03808215260505676,-0.767022430896759,-0.0161142498254776,0.5646150708198547,-0.7135923504829407,0.5997631549835205,1.229246735572815,-0.2913713753223419,-0.06944714486598969
19,18,0,0,3,0.9663434624671936,0.19220468401908875,0.9546840786933899,2,12,7,-0.6541051864624023,0.06675583124160767,0.11956904083490372,0.0735153779387474,-0.7876093983650208,-0.012091856449842453,0.5733927488327026,-0.736832320690155,0.6046925783157349,1.2407504320144653,-0.3058508038520813,-0.06720812618732452
20,19,0,0,3,0.9868892431259155,0.08704289048910141,0.9823015332221985,2,13,7,-0.6504372358322144,0.06552081555128098,0.11521655321121216,0.11001664400100708,-0.8053050637245178,-0.009342819452285767,0.5794458389282227,-0.7594562768936157,0.6099779605865479,1.2524839639663696,-0.3244832158088684,-0.06629142165184021
21,20,0,0,3,0.9689311981201172,0.17976656556129456,0.9576877355575562,2,14,7,-0.6591998338699341,0.06614945083856583,0.11373522877693176,0.1419403851032257,-0.8219023942947388,-0.0051227351650595665,0.5866823792457581,-0.7785602807998657,0.6121881604194641,1.2603480815887451,-0.3360825479030609,-0.06366373598575592
22,21,0,0,3,0.9879481196403503,0.08099392801523209,0.9835206270217896,2,14,7,-0.6590805649757385,0.06558722257614136,0.11039872467517853,0.17243468761444092,-0.8363081812858582,-0.001993300160393119,0.5918595790863037,-0.7967077493667603,0.6160737872123718,1.2682570219039917,-0.35047203302383423,-0.06244667246937752
23,22,0,0,3,0.9841791987419128,0.10210543125867844,0.9784116148948669,2,14,7,-0.6639624238014221,0.06617006659507751,0.10890939086675644,0.1968057006597519,-0.849036455154419,0.0006516952998936176,0.5974953770637512,-0.812059760093689,0.6204609274864197,1.2745692729949951,-0.3611329197883606,-0.06136190518736839
24,23,0,0,3,0.9692077040672302,0.17825382947921753,0.9576945900917053,2,14,7,-0.6749366521835327,0.0670568123459816,0.10850612819194794,0.22118616104125977,-0.8605136871337891,0.004327254369854927,0.6032691597938538,-0.8254103660583496,0.6214833855628967,1.2782658338546753,-0.36823034286499023,-0.05910466983914375
25,24,0,0,3,0.9902641773223877,0.06742797791957855,0.9868768453598022,2,14,7,-0.6640727519989014,0.06411992758512497,0.10198462009429932,0.2480296641588211,-0.8696781992912292,0.00568993529304862,0.605387806892395,-0.8396998047828674,0.6254665851593018,1.2856794595718384,-0.38326892256736755,-0.059886474162340164
26,25,0,0,3,0.9783534407615662,0.13293372094631195,0.9703211188316345,2,14,7,-0.67318195104599,0.06520950794219971,0.10205584019422531,0.26648610830307007,-0.8787765502929688,0.008302873000502586,0.6100046634674072,-0.8503755927085876,0.6274853944778442,1.288694143295288,-0.38894787430763245,-0.05853913351893425
27,26,0,0,3,0.9845389723777771,0.10006063431501389,0.9786573052406311,2,14,7,-0.6791222095489502,0.06564737111330032,0.1008240282535553,0.2861637771129608,-0.8869442343711853,0.01118608471006155,0.613659679889679,-0.8606001138687134,0.628645122051239,1.2908923625946045,-0.39554741978645325,-0.05717272311449051
28,27,0,0,3,0.9916666150093079,0.058975715190172195,0.9884294271469116,2,14,7,-0.6769152879714966,0.0644838735461235,0.09680436551570892,0.30905112624168396,-0.894477128982544,0.01400359533727169,0.6153572797775269,-0.8710228204727173,0.6287848353385925,1.2934930324554443,-0.4051336646080017,-0.05585293471813202
29,28,0,0,3,0.9851663708686829,0.09656605869531631,0.9793922901153564,2,14,7,-0.6834926009178162,0.06483344733715057,0.0957251787185669,0.3267417848110199,-0.9007778763771057,0.016730260103940964,0.6185832619667053,-0.8792275190353394,0.6288868188858032,1.2939907312393188,-0.41023924946784973,-0.05424210801720619
30,29,0,0,3,0.9874165058135986,0.08398237079381943,0.9825982451438904,2,14,7,-0.6871248483657837,0.06505085527896881,0.0940873995423317,0.3420608937740326,-0.9064688682556152,0.019130565226078033,0.6211052536964417,-0.8869345784187317,0.6298879384994507,1.2951605319976807,-0.4156525433063507,-0.05323062464594841
31,30,0,0,3,0.9864691495895386,0.08930730819702148,0.9812051653862,2,14,7,-0.6923238039016724,0.06533699482679367,0.09293372929096222,0.3568779230117798,-0.9114149808883667,0.021665658801794052,0.6235304474830627,-0.8936996459960938,0.6300436854362488,1.2952954769134521,-0.4200493097305298,-0.05197908356785774
32,31,0,0,3,0.9927651286125183,0.05218760296702385,0.9899126887321472,2,14,7,-0.6902046799659729,0.06436637043952942,0.08948086202144623,0.37349429726600647,-0.9159891605377197,0.023914389312267303,0.624454140663147,-0.9006601572036743,0.6303998231887817,1.2960344552993774,-0.42713144421577454,-0.05120321735739708
33,32,0,0,3,0.987748920917511,0.08204541355371475,0.982933521270752,2,14,7,-0.6943341493606567,0.06437796354293823,0.08785027265548706,0.3875797986984253,-0.9199588894844055,0.026292692869901657,0.6262694001197815,-0.9063308238983154,0.6297435760498047,1.2955336570739746,-0.43094193935394287,-0.04982622712850571
34,33,0,0,3,0.9859251379966736,0.09230892360210419,0.9803648591041565,2,14,7,-0.6999403834342957,0.06457919627428055,0.08680978417396545,0.40036576986312866,-0.9233888983726501,0.028777847066521645,0.6280774474143982,-0.9112529158592224,0.6287409663200378,1.2945556640625,-0.43368878960609436,-0.048435140401124954
35,34,0,0,3,0.9875872731208801,0.08294275403022766,0.9826656579971313,2,14,7,-0.7037253379821777,0.0644712969660759,0.08509030938148499,0.41341111063957214,-0.9265761375427246,0.031283970922231674,0.6293380856513977,-0.9159620404243469,0.6273823976516724,1.2936426401138306,-0.4367836117744446,-0.047062765806913376
36,35,0,0,3,0.9880973696708679,0.0800352394580841,0.9833922982215881,2,14,7,-0.7072492241859436,0.06443974375724792,0.08359935879707336,0.4249728322029114,-0.9293222427368164,0.03340241685509682,0.6305260062217712,-0.9201546311378479,0.6264140605926514,1.292689561843872,-0.4395846724510193,-0.045865606516599655
37,36,0,0,3,0.9911478757858276,0.06210297718644142,0.9876521825790405,2,14,7,-0.7077749967575073,0.06412562727928162,0.0814596489071846,0.4353933334350586,-0.9317639470100403,0.035170625895261765,0.6312219500541687,-0.9241946935653687,0.6264090538024902,1.2922773361206055,-0.44325360655784607,-0.04517882689833641
38,37,0,0,3,0.9924008846282959,0.054446250200271606,0.9894002676010132,2,14,7,-0.7062256336212158,0.06347954273223877,0.07871530950069427,0.44558408856391907,-0.9339556097984314,0.03687558323144913,0.6314682960510254,-0.9280415773391724,0.6266707181930542,1.2920581102371216,-0.44748273491859436,-0.04476833716034889
39,38,0,0,3,0.9845565557479858,0.09983822703361511,0.9784206748008728,2,14,7,-0.7120164632797241,0.06370900571346283,0.07800936698913574,0.4547383189201355,-0.935753345489502,0.03903844952583313,0.632684588432312,-0.9308863282203674,0.6249336004257202,1.2903999090194702,-0.4482431411743164,-0.04342629387974739
40,39,0,0,3,0.9929293990135193,0.05116542428731918,0.9901625514030457,2,14,7,-0.7083256840705872,0.06272871047258377,0.0746285617351532,0.46425747871398926,-0.9375185966491699,0.04035935923457146,0.6324076652526855,-0.9342734813690186,0.6252530813217163,1.2905555963516235,-0.45265665650367737,-0.04322171211242676
41,40,0,0,3,0.992563784122467,0.05343326926231384,0.9896076917648315,2,14,7,-0.706744372844696,0.06196074187755585,0.071892149746418,0.4738989472389221,-0.939093291759491,0.04191548377275467,0.6322662234306335,-0.9372243285179138,0.6246598958969116,1.289914608001709,-0.4561007022857666,-0.04269306734204292
42,41,0,0,3,0.9792206287384033,0.1281781941652298,0.9709385633468628,2,14,7,-0.7143822312355042,0.06225600093603134,0.0716496929526329,0.4820191562175751,-0.9401282072067261,0.04427339509129524,0.6335924863815308,-0.939052939414978,0.6217988133430481,1.287537932395935,-0.4554271996021271,-0.04109546169638634
43,42,0,0,3,0.9917702674865723,0.058312177658081055,0.9884855151176453,2,14,7,-0.7136409282684326,0.06161646544933319,0.069160595536232,0.4904029071331024,-0.9413638114929199,0.04598255455493927,0.6334342360496521,-0.9414455890655518,0.6209948658943176,1.2866792678833008,-0.4581824839115143,-0.04036741331219673
44,43,0,0,3,0.9911559820175171,0.062040071934461594,0.9876089692115784,2,14,7,-0.7142261266708374,0.06109203025698662,0.06709630787372589,0.4985964596271515,-0.9422732591629028,0.04764845594763756,0.6335764527320862,-0.943457841873169,0.6197546720504761,1.2852016687393188,-0.4604090750217438,-0.03941803053021431
45,44,0,0,3,0.9831857681274414,0.10725864768028259,0.9764553904533386,2,14,7,-0.7195795774459839,0.06110047921538353,0.06620021909475327,0.5060189366340637,-0.942977786064148,0.04990195110440254,0.6343871355056763,-0.944902241230011,0.6170771718025208,1.2830119132995605,-0.46027815341949463,-0.03792814165353775
46,45,0,0,3,0.9930476546287537,0.05040837079286575,0.9902620315551758,2,14,7,-0.7169481515884399,0.06014539301395416,0.06327556073665619,0.5136290192604065,-0.9438037872314453,0.05134047940373421,0.6338143944740295,-0.9468399286270142,0.6165313124656677,1.282324194908142,-0.4633645713329315,-0.037410467863082886
47,46,0,0,3,0.9941463470458984,0.04342464357614517,0.9918039441108704,2,14,7,-0.71193927526474,0.05877038836479187,0.05970868095755577,0.5211908221244812,-0.9445309638977051,0.05260360985994339,0.6328374147415161,-0.948771595954895,0.6165165901184082,1.2820420265197754,-0.467227041721344,-0.03727196156978607
48,47,0,0,3,0.9833390712738037,0.1064399778842926,0.9766908288002014,2,14,7,-0.7183189392089844,0.05912807211279869,0.05983972176909447,0.5257258415222168,-0.9448198676109314,0.054190583527088165,0.6338668465614319,-0.9495600461959839,0.6145714521408081,1.280060052871704,-0.4660341441631317,-0.03607703745365143
49,48,0,0,3,0.9884860515594482,0.07777003198862076,0.98387211561203,2,14,7,-0.7203295230865479,0.05880209058523178,0.05816815048456192,0.531941831111908,-0.9453598260879517,0.05609993264079094,0.6339595317840576,-0.95075523853302,0.61266028881073,1.278642177581787,-0.466682493686676,-0.03499387204647064
50,49,0,0,3,0.992225170135498,0.05553457885980606,0.9891751408576965,2,14,7,-0.7174075245857239,0.05814875289797783,0.05559181421995163,0.5361143946647644,-0.9459722638130188,0.057100262492895126,0.6334244012832642,-0.9521960616111755,0.613120436668396,1.2788532972335815,-0.4688805639743805,-0.03497931361198425
51,50,0,0,3,0.9815260171890259,0.11610955744981766,0.9741313457489014,2,14,7,-0.7228776216506958,0.05815354362130165,0.0549083948135376,0.542003333568573,-0.9462159872055054,0.05923917144536972,0.6340675950050354,-0.9528399109840393,0.6099560260772705,1.2766895294189453,-0.4678478538990021,-0.03350672498345375
52,51,0,0,3,0.9920040965080261,0.05687880143523216,0.9888041615486145,2,14,7,-0.7209979295730591,0.05731024220585823,0.052328284829854965,0.5480086803436279,-0.9466895461082458,0.060761481523513794,0.6333498954772949,-0.9539976119995117,0.608884871006012,1.2760154008865356,-0.46985310316085815,-0.03291852027177811
53,52,0,0,3,0.9926964044570923,0.05260542035102844,0.9897879362106323,2,14,7,-0.7177399396896362,0.05631307512521744,0.04937613755464554,0.5533533096313477,-0.9471532106399536,0.06212560832500458,0.632451057434082,-0.9551741480827332,0.6084468364715576,1.2758100032806396,-0.4721899628639221,-0.032601356506347656
54,53,0,0,3,0.9904654026031494,0.06617983430624008,0.9866567254066467,2,14,7,-0.7186790108680725,0.05607520043849945,0.0480559840798378,0.5568715333938599,-0.9473084807395935,0.0632963478565216,0.632526159286499,-0.9558668732643127,0.6078548431396484,1.2747913599014282,-0.4728112816810608,-0.031965650618076324
55,54,0,0,3,0.9917793869972229,0.058245934545993805,0.9884674549102783,2,14,7,-0.7182855606079102,0.05553353577852249,0.04620938003063202,0.5612449645996094,-0.9475080370903015,0.06456595659255981,0.6322343945503235,-0.9566091299057007,0.6070901155471802,1.2738171815872192,-0.4739779829978943,-0.03136087954044342
56,55,0,0,3,0.988754391670227,0.07621230185031891,0.9842312335968018,2,14,7,-0.720721423625946,0.05534311756491661,0.04520991072058678,0.5653842687606812,-0.9475985765457153,0.06592614203691483,0.6324142217636108,-0.957059383392334,0.6054296493530273,1.2723686695098877,-0.4738413393497467,-0.030420875176787376
57,56,0,0,3,0.9803181886672974,0.12247012555599213,0.9724806547164917,2,14,7,-0.7264971137046814,0.055523473769426346,0.04510460048913956,0.5689703226089478,-0.9476079344749451,0.0677376389503479,0.6330724358558655,-0.9572133421897888,0.6026440262794495,1.2706574201583862,-0.4720305800437927,-0.029164372012019157
58,57,0,0,3,0.9920045733451843,0.05688847228884697,0.9888432025909424,2,14,7,-0.7248941659927368,0.055200714617967606,0.04350871592760086,0.5704174041748047,-0.9476546049118042,0.06830998510122299,0.6328935623168945,-0.9578371047973633,0.6035152077674866,1.2705954313278198,-0.4733334183692932,-0.029100961983203888
59,58,0,0,3,0.9846022129058838,0.09956806898117065,0.9784635305404663,2,14,7,-0.728128969669342,0.055072121322155,0.04250991344451904,0.5744853019714355,-0.9478805661201477,0.07024957239627838,0.6328997611999512,-0.9581953287124634,0.6009420156478882,1.2694432735443115,-0.4724695682525635,-0.028000544756650925
60,59,0,0,3,0.9877421855926514,0.08205391466617584,0.9828737378120422,2,14,7,-0.7303321361541748,0.055058177560567856,0.04180528223514557,0.5767706632614136,-0.9478781223297119,0.07137437164783478,0.6331108212471008,-0.9584513902664185,0.5999594926834106,1.2684683799743652,-0.47214657068252563,-0.027277179062366486
61,60,0,0,3,0.9892421364784241,0.07339642941951752,0.9849802851676941,2,14,7,-0.7313931584358215,0.05510092154145241,0.04107748344540596,0.5775384306907654,-0.9479101896286011,0.07229861617088318,0.633212685585022,-0.9587633013725281,0.6000812649726868,1.268087387084961,-0.47215643525123596,-0.02692354843020439
62,61,0,0,3,0.9939179420471191,0.044892411679029465,0.991486132144928,2,14,7,-0.7254672646522522,0.05360852926969528,0.03762399032711983,0.5824050903320312,-0.948060929775238,0.07324903458356857,0.6317104697227478,-0.9595171809196472,0.5999986529350281,1.2682987451553345,-0.47528696060180664,-0.026852842420339584
63,62,0,0,3,0.9910165071487427,0.06285858154296875,0.9873789548873901,2,14,7,-0.7245348691940308,0.05282112956047058,0.035410672426223755,0.5871419906616211,-0.9482297897338867,0.07492032647132874,0.6310157179832458,-0.9599676728248596,0.5982465744018555,1.2674611806869507,-0.4763911962509155,-0.02596507966518402
64,63,0,0,3,0.9886966943740845,0.07656563073396683,0.9841999411582947,2,14,7,-0.7263290286064148,0.05278290435671806,0.034771621227264404,0.5886969566345215,-0.9481620788574219,0.07592902332544327,0.6312033534049988,-0.9601043462753296,0.5976161360740662,1.2666587829589844,-0.47610440850257874,-0.02539941668510437
65,64,0,0,3,0.9936867356300354,0.04636850208044052,0.9911572933197021,2,14,7,-0.7213720083236694,0.05151892825961113,0.03170828893780708,0.5925003290176392,-0.948290228843689,0.07682187855243683,0.6299777626991272,-0.9607289433479309,0.5976902842521667,1.2668583393096924,-0.47861865162849426,-0.025288842618465424
66,65,0,0,3,0.9923445582389832,0.05479387566447258,0.9893192052841187,2,14,7,-0.7183094620704651,0.050809264183044434,0.02946924977004528,0.5946123600006104,-0.9484921097755432,0.07749075442552567,0.6292566061019897,-0.9612736701965332,0.5980108976364136,1.2672268152236938,-0.4799630641937256,-0.025279833003878593
67,66,0,0,3,0.9924639463424683,0.05405239015817642,0.9894751310348511,2,14,7,-0.7158122658729553,0.05024053528904915,0.027576230466365814,0.5960619449615479,-0.9485951066017151,0.07801327109336853,0.6287660002708435,-0.9617263078689575,0.598578155040741,1.2674709558486938,-0.4811045825481415,-0.025272199884057045
68,67,0,0,3,0.9882918000221252,0.07890421152114868,0.9836460947990417,2,14,7,-0.7178707122802734,0.05025024339556694,0.026985593140125275,0.5971753597259521,-0.9485671520233154,0.07905849069356918,0.6289992332458496,-0.961797297000885,0.5978692173957825,1.2668302059173584,-0.4804544150829315,-0.02470363862812519
69,68,0,0,3,0.9876056909561157,0.08280853927135468,0.9826509356498718,2,14,7,-0.7208417654037476,0.05034566670656204,0.026736615225672722,0.5983293056488037,-0.9485081434249878,0.08018725365400314,0.6293078660964966,-0.9617544412612915,0.5968830585479736,1.2659478187561035,-0.47943565249443054,-0.024061379954218864
70,69,0,0,3,0.9871127009391785,0.08560223877429962,0.981954038143158,2,14,7,-0.723811686038971,0.05038716644048691,0.026419172063469887,0.5996608734130859,-0.9483997821807861,0.08145018666982651,0.6295989155769348,-0.9616625905036926,0.5957465767860413,1.2649650573730469,-0.47854083776474,-0.023318741470575333
71,70,0,0,3,0.9925812482833862,0.05331907421350479,0.9896226525306702,2,14,7,-0.7203238606452942,0.04945540800690651,0.023896047845482826,0.6023926734924316,-0.9485581517219543,0.08245004713535309,0.6286410689353943,-0.9621047377586365,0.5956529974937439,1.2651814222335815,-0.48020341992378235,-0.023125704377889633
72,71,0,0,3,0.9860951900482178,0.09131816029548645,0.9805318713188171,2,14,7,-0.7226874232292175,0.049214139580726624,0.022812770679593086,0.6055313348770142,-0.9486322999000549,0.08412515372037888,0.6286438703536987,-0.962162971496582,0.5932993292808533,1.2641850709915161,-0.47939643263816833,-0.022088229656219482
73,72,0,0,3,0.9846240282058716,0.09948905557394028,0.9786115288734436,2,14,7,-0.727043628692627,0.04999499022960663,0.024336662143468857,0.6023009419441223,-0.9484785199165344,0.0845344215631485,0.6294636130332947,-0.9619339108467102,0.593869686126709,1.2642228603363037,-0.47751057147979736,-0.021871665492653847
74,73,0,0,3,0.9922329187393188,0.05546964704990387,0.9891214370727539,2,14,7,-0.7241528630256653,0.04912716895341873,0.022003110498189926,0.6052743196487427,-0.9486252069473267,0.0855635330080986,0.6285399198532104,-0.9623015522956848,0.5933721661567688,1.2642593383789062,-0.4789649546146393,-0.021503416821360588
75,74,0,0,3,0.9942278861999512,0.04291016235947609,0.9919789433479309,2,14,7,-0.7150930762290955,0.04714555665850639,0.017886167392134666,0.6086457371711731,-0.948558509349823,0.08555499464273453,0.6267146468162537,-0.9629172086715698,0.5946300625801086,1.2657054662704468,-0.4826209843158722,-0.022137342020869255
76,75,0,0,3,0.990222692489624,0.06762747466564178,0.9863457083702087,2,14,7,-0.7156890630722046,0.047117847949266434,0.017283178865909576,0.6087624430656433,-0.9485501646995544,0.08613447844982147,0.6268259286880493,-0.9629901647567749,0.5948156118392944,1.2654839754104614,-0.48244377970695496,-0.021904557943344116
77,76,0,0,3,0.9930334091186523,0.050489477813243866,0.9902291297912598,2,14,7,-0.7127901911735535,0.04628624767065048,0.015195249579846859,0.611101508140564,-0.948634922504425,0.08698948472738266,0.6260836720466614,-0.9632948637008667,0.59482342004776,1.2653937339782715,-0.4838583469390869,-0.021763982251286507
78,77,0,0,3,0.9940453767776489,0.04407766833901405,0.9916788339614868,2,14,7,-0.7061780691146851,0.0447145439684391,0.01177218183875084,0.6145203113555908,-0.9487770795822144,0.08758613467216492,0.624578058719635,-0.9638440012931824,0.5951313972473145,1.2661523818969727,-0.4865320920944214,-0.021953752264380455
79,78,0,0,3,0.9930278658866882,0.05053450167179108,0.9902450442314148,2,14,7,-0.7038441896438599,0.04418569058179855,0.01023324765264988,0.6151482462882996,-0.9487546682357788,0.08782714605331421,0.6243081092834473,-0.964094340801239,0.5959957242012024,1.2662529945373535,-0.4875231683254242,-0.021992359310388565
80,79,0,0,3,0.9936825037002563,0.0464082732796669,0.9912115931510925,2,14,7,-0.6988261342048645,0.043479204177856445,0.008118938654661179,0.6142363548278809,-0.9486759901046753,0.08749707788228989,0.6239391565322876,-0.9645336866378784,0.5983917117118835,1.2673914432525635,-0.48924577236175537,-0.022757181897759438
81,80,0,0,3,0.991936445236206,0.0572899654507637,0.9886969923973083,2,14,7,-0.6980662941932678,0.04295794665813446,0.006632757373154163,0.6163179874420166,-0.9487594366073608,0.08833308517932892,0.6236591339111328,-0.9646992683410645,0.5977731943130493,1.2669901847839355,-0.48961499333381653,-0.022317659109830856
82,81,0,0,3,0.989613950252533,0.07119915634393692,0.9854388236999512,2,14,7,-0.7001314163208008,0.0428641177713871,0.0060573299415409565,0.617675244808197,-0.9487298727035522,0.08933940529823303,0.6239046454429626,-0.9646161794662476,0.5967530012130737,1.266170620918274,-0.48884499073028564,-0.02167528308928013
83,82,0,0,3,0.9894425868988037,0.07220503687858582,0.985199511051178,2,14,7,-0.7016915082931519,0.042625777423381805,0.00513636227697134,0.6196492910385132,-0.9487574696540833,0.09054610133171082,0.6239603161811829,-0.9645854234695435,0.5953924655914307,1.2653868198394775,-0.48830753564834595,-0.020920922979712486
84,83,0,0,3,0.9744793772697449,0.15213574469089508,0.9643052816390991,2,14,7,-0.7097387313842773,0.04311158508062363,0.006128173321485519,0.6209720373153687,-0.9485085606575012,0.09215973317623138,0.6251413822174072,-0.9639987945556641,0.5921468734741211,1.2637609243392944,-0.4848487079143524,-0.019599443301558495
85,84,0,0,3,0.9894446730613708,0.07220075279474258,0.9852360486984253,2,14,7,-0.7113942503929138,0.043204717338085175,0.005952813196927309,0.6207395195960999,-0.9484747052192688,0.09291710704565048,0.6253685355186462,-0.9639113545417786,0.5920758843421936,1.2634334564208984,-0.48423752188682556,-0.019297756254673004
86,85,0,0,3,0.9936182498931885,0.046806156635284424,0.991071343421936,2,14,7,-0.7062191963195801,0.04197964072227478,0.0032091704197227955,0.623432993888855,-0.948624312877655,0.0935615748167038,0.6241293549537659,-0.9643120765686035,0.5922772288322449,1.263948678970337,-0.4863976836204529,-0.01935921050608158
87,86,0,0,3,0.9860157370567322,0.09176747500896454,0.9804254174232483,2,14,7,-0.7094279527664185,0.04194691404700279,0.0028314790688455105,0.6253098249435425,-0.9485589265823364,0.09489689767360687,0.6244820356369019,-0.9641143083572388,0.5902988314628601,1.2629129886627197,-0.4852324426174164,-0.01841278187930584
88,87,0,0,3,0.9934583306312561,0.047820478677749634,0.9908496141433716,2,14,7,-0.7051082849502563,0.04101278632879257,0.0005615414120256901,0.6266616582870483,-0.9486498236656189,0.09537477046251297,0.6236100792884827,-0.964449942111969,0.5911009311676025,1.263445496559143,-0.48698920011520386,-0.018590809777379036
89,88,0,0,3,0.9904306530952454,0.06637869775295258,0.9866011142730713,2,14,7,-0.7052245736122131,0.040681883692741394,-0.0005663153133355081,0.628154456615448,-0.9487503170967102,0.09639893472194672,0.623400866985321,-0.9645203948020935,0.5903538465499878,1.2631231546401978,-0.4869776666164398,-0.01810561493039131
